年,月,日,レース場番号,レース番号,着順,勝敗,枠番,選手登番,年齢,体重,級別,全国勝率,モーター2連率,ボート2連率,コース別複勝率,コース別平均スタート順位,コース別1着回数,コース別2着回数,1着回数,2着回数
2025,2,20,6,4,6.0,0.0,6,4546,36,47,A1,6.82,29.95,32.58,21.4,4.4,0.0,3.0,29.0,34.0
2025,2,20,6,5,1.0,1.0,1,4758,35,53,A2,6.14,34.41,35.96,50.0,2.6,5.0,1.0,11.0,10.0
2025,2,20,6,5,4.0,0.0,2,4456,35,45,A1,5.94,31.25,30.12,64.7,3.2,6.0,5.0,30.0,23.0
2025,2,20,6,5,2.0,1.0,3,3845,48,45,A1,6.04,42.25,42.31,36.3,3.4,4.0,4.0,26.0,23.0
2025,2,20,6,5,3.0,0.0,4,4819,33,47,A2,5.43,35.5,31.82,12.5,3.6,0.0,2.0,12.0,11.0
2025,2,20,6,5,5.0,0.0,5,3900,48,47,A2,5.9,33.15,37.18,22.7,2.8,3.0,2.0,17.0,19.0
2025,2,20,6,5,6.0,0.0,6,4123,43,46,A1,6.75,32.98,31.4,26.6,3.7,1.0,3.0,27.0,28.0
2025,2,20,6,6,4.0,0.0,1,4286,40,46,A2,6.05,31.52,32.56,78.2,2.0,14.0,4.0,24.0,14.0
2025,2,20,6,6,6.0,0.0,2,5203,20,46,B1,4.25,37.5,42.35,42.1,3.2,1.0,7.0,6.0,13.0
2025,2,20,6,6,1.0,1.0,3,4502,37,44,A1,7.12,31.91,30.0,48.1,2.5,7.0,6.0,30.0,19.0
2025,2,20,6,6,3.0,0.0,4,3435,55,45,A1,7.1,37.44,33.33,33.3,2.8,3.0,5.0,37.0,31.0
2025,2,20,6,6,2.0,1.0,5,5174,23,46,A1,6.06,30.69,34.94,30.0,3.6,3.0,3.0,33.0,30.0
2025,2,20,6,6,5.0,0.0,6,4530,36,46,A2,6.65,33.68,31.71,25.0,4.4,1.0,3.0,31.0,18.0
2025,2,20,6,7,2.0,1.0,1,5129,27,47,A2,5.83,29.69,38.27,70.3,3.4,15.0,4.0,28.0,29.0
2025,2,20,6,7,3.0,0.0,2,5163,25,46,A1,6.44,37.1,39.29,50.0,3.1,4.0,3.0,28.0,17.0
2025,2,20,6,7,1.0,1.0,3,4387,39,46,A1,6.78,33.86,37.97,50.0,2.8,4.0,3.0,29.0,27.0
2025,2,20,6,7,6.0,0.0,4,4927,31,44,A1,5.71,31.61,38.16,33.3,3.1,2.0,8.0,26.0,31.0
2025,2,20,6,7,4.0,0.0,5,5188,24,44,B1,5.6,35.71,37.5,15.3,3.7,2.0,0.0,16.0,8.0
2025,2,20,6,7,5.0,0.0,6,5205,27,49,A2,5.88,34.04,39.77,19.0,3.3,1.0,3.0,19.0,22.0
2025,2,20,6,8,1.0,1.0,1,3618,51,44,A1,5.64,41.99,29.76,70.5,2.9,17.0,7.0,29.0,27.0
2025,2,20,6,8,3.0,0.0,2,4117,44,45,A2,5.83,33.85,31.71,41.1,3.9,1.0,6.0,23.0,19.0
2025,2,20,6,8,6.0,0.0,3,4961,28,47,A1,6.72,33.5,32.93,46.1,3.1,1.0,5.0,24.0,26.0
2025,2,20,6,8,4.0,0.0,4,4611,34,47,A2,5.92,30.37,33.33,42.8,2.7,1.0,5.0,24.0,22.0
2025,2,20,6,8,2.0,1.0,5,4450,37,48,A1,7.0,37.57,32.56,52.6,2.0,4.0,6.0,45.0,32.0
2025,2,20,6,8,5.0,0.0,6,4447,38,50,A2,5.82,36.32,39.77,5.0,3.7,1.0,0.0,23.0,18.0
2025,2,20,6,9,1.0,1.0,1,3232,58,47,A1,5.68,34.74,34.15,71.4,2.5,7.0,3.0,12.0,15.0
2025,2,20,6,9,4.0,0.0,2,4936,28,48,A2,5.44,29.53,37.65,36.3,3.4,1.0,3.0,15.0,17.0
2025,2,20,6,9,2.0,1.0,3,4746,30,46,A2,6.1,36.32,30.95,35.7,4.4,2.0,3.0,17.0,22.0
2025,2,20,6,9,3.0,0.0,4,4546,36,47,A1,6.82,29.95,32.58,30.4,2.7,3.0,4.0,29.0,34.0
2025,2,20,6,9,5.0,0.0,5,4017,45,46,A1,5.51,29.9,29.21,17.6,4.3,0.0,3.0,26.0,20.0
2025,2,20,6,9,6.0,0.0,6,4499,37,46,A2,5.39,38.54,43.42,0.0,3.4,0.0,0.0,14.0,11.0
2025,2,20,6,10,5.0,0.0,1,4536,35,47,A1,5.9,30.0,35.29,83.3,2.2,17.0,3.0,23.0,22.0
2025,2,20,6,10,4.0,0.0,2,4758,35,53,A2,6.14,34.41,35.96,45.4,2.8,3.0,2.0,11.0,10.0
2025,2,20,6,10,2.0,1.0,3,4642,33,47,A2,6.31,43.23,28.92,69.2,2.2,2.0,7.0,28.0,21.0
2025,2,20,6,10,6.0,0.0,4,4804,30,48,A1,6.04,40.88,33.75,25.0,4.2,2.0,3.0,23.0,13.0
2025,2,20,6,10,3.0,0.0,5,4208,42,46,A1,7.33,40.8,42.17,27.7,3.2,3.0,2.0,39.0,25.0
2025,2,20,6,10,1.0,1.0,6,5057,28,46,A2,5.18,32.65,43.18,6.2,3.4,1.0,0.0,18.0,18.0
2025,2,20,6,11,1.0,1.0,1,4050,44,46,A1,7.23,31.96,38.82,88.4,2.8,19.0,4.0,32.0,28.0
2025,2,20,6,11,,,2,4123,43,46,A1,6.75,32.98,31.4,35.0,3.9,3.0,4.0,27.0,28.0
2025,2,20,6,11,2.0,1.0,3,4519,37,51,B1,5.15,34.9,30.68,50.0,3.3,1.0,8.0,19.0,26.0
2025,2,20,6,11,,,4,4678,36,47,A2,5.17,37.3,34.09,15.3,3.6,0.0,2.0,16.0,16.0
2025,2,20,6,11,3.0,0.0,5,3611,52,48,A2,5.61,33.69,41.25,6.2,2.9,0.0,1.0,22.0,28.0
2025,2,20,6,11,4.0,0.0,6,4225,42,46,A1,6.8,32.97,38.55,21.4,4.0,0.0,3.0,21.0,32.0
2025,2,20,6,12,5.0,0.0,1,4502,37,44,A1,7.12,31.91,30.0,65.3,3.0,14.0,3.0,30.0,19.0
2025,2,20,6,12,3.0,0.0,2,3845,48,45,A1,6.04,42.25,42.31,37.5,4.5,1.0,8.0,26.0,23.0
2025,2,20,6,12,4.0,0.0,3,4347,39,46,A2,5.75,39.13,37.65,61.5,2.8,6.0,2.0,23.0,13.0
2025,2,20,6,12,1.0,1.0,4,4433,38,46,A1,6.6,41.84,35.37,38.1,3.5,5.0,3.0,27.0,23.0
2025,2,20,6,12,2.0,1.0,5,4963,28,46,A1,6.95,35.68,34.12,47.3,2.9,2.0,7.0,33.0,28.0
2025,2,20,6,12,6.0,0.0,6,4240,40,45,A2,6.58,36.7,40.48,15.7,3.1,1.0,2.0,31.0,31.0
2025,2,20,4,1,5.0,0.0,1,5292,23,58,B1,2.98,40.88,29.46,20.0,5.4,1.0,1.0,1.0,7.0
2025,2,20,4,1,6.0,0.0,2,5271,23,52,B1,3.25,27.69,38.03,11.7,3.3,1.0,1.0,6.0,5.0
2025,2,20,4,1,2.0,1.0,3,5187,24,53,B1,4.18,37.78,29.79,16.6,3.3,1.0,3.0,13.0,12.0
2025,2,20,4,1,4.0,0.0,4,5307,21,49,B1,3.98,22.39,29.23,13.6,3.9,1.0,2.0,10.0,10.0
2025,2,20,4,1,1.0,1.0,5,5161,25,52,A2,6.18,33.33,23.26,20.8,2.8,3.0,2.0,38.0,33.0
2025,2,20,4,1,3.0,0.0,6,5133,25,52,B1,5.02,32.14,34.64,16.6,4.7,1.0,2.0,15.0,16.0
2025,2,20,4,2,1.0,1.0,1,5103,26,54,B2,4.2,28.99,38.41,33.3,3.5,4.0,1.0,5.0,6.0
2025,2,20,4,2,4.0,0.0,2,5285,25,51,B1,2.61,29.93,23.44,0.0,3.7,0.0,0.0,2.0,3.0
2025,2,20,4,2,3.0,0.0,3,5269,24,52,B1,4.51,35.29,25.0,34.7,2.5,4.0,4.0,26.0,13.0
2025,2,20,4,2,6.0,0.0,4,5177,28,52,B1,3.04,42.65,32.37,6.2,4.6,0.0,1.0,1.0,8.0
2025,2,20,4,2,2.0,1.0,5,5104,26,52,A2,5.73,30.43,27.07,20.8,3.5,3.0,2.0,30.0,24.0
2025,2,20,4,2,5.0,0.0,6,5100,28,57,B1,2.88,32.12,24.17,0.0,4.5,0.0,0.0,1.0,3.0
2025,2,20,4,3,3.0,0.0,1,5170,24,51,B1,4.51,31.39,29.93,60.0,2.1,7.0,2.0,11.0,21.0
2025,2,20,4,3,2.0,1.0,2,5172,24,52,B1,5.4,41.61,31.43,57.8,4.5,5.0,6.0,16.0,12.0
2025,2,20,4,3,1.0,1.0,3,5150,30,53,A2,6.1,43.61,31.62,45.8,3.3,4.0,7.0,33.0,26.0
2025,2,20,4,3,4.0,0.0,4,5325,21,52,B1,3.01,33.08,27.42,21.7,2.9,3.0,2.0,8.0,2.0
2025,2,20,4,3,5.0,0.0,5,5167,24,52,B1,4.02,43.88,40.69,23.5,3.1,1.0,3.0,8.0,14.0
2025,2,20,4,3,6.0,0.0,6,5356,20,50,B1,2.56,28.46,31.51,4.3,3.6,1.0,1.0,2.0,2.0
2025,2,20,4,4,2.0,1.0,1,5175,21,53,B1,3.33,23.88,35.53,37.5,3.6,1.0,2.0,2.0,5.0
2025,2,20,4,4,1.0,1.0,2,5105,26,53,B1,5.28,31.88,39.31,37.5,3.7,3.0,6.0,9.0,29.0
2025,2,20,4,4,4.0,0.0,3,5068,24,51,A1,6.98,23.66,32.09,55.0,2.7,4.0,7.0,44.0,26.0
2025,2,20,4,4,3.0,0.0,4,5278,22,52,B1,5.8,26.95,33.57,50.0,3.4,5.0,2.0,21.0,15.0
2025,2,20,4,4,6.0,0.0,5,5289,24,52,B1,4.09,28.68,31.85,14.8,3.6,0.0,4.0,10.0,11.0
2025,2,20,4,4,5.0,0.0,6,5288,25,53,B2,2.19,23.88,32.37,4.3,5.5,0.0,1.0,0.0,5.0
2025,2,20,4,5,3.0,0.0,1,5073,29,55,B1,4.57,27.61,38.1,40.0,3.9,4.0,2.0,7.0,16.0
2025,2,20,4,5,2.0,1.0,2,5082,26,58,B1,5.33,30.08,27.69,61.9,4.4,4.0,9.0,13.0,30.0
2025,2,20,4,5,1.0,1.0,3,5221,24,54,A2,5.79,47.1,26.87,57.8,2.8,4.0,7.0,23.0,26.0
2025,2,20,4,5,4.0,0.0,4,5135,25,54,B1,5.6,25.98,29.17,31.5,2.8,0.0,6.0,25.0,21.0
2025,2,20,4,5,5.0,0.0,5,5124,28,52,B1,4.36,33.33,29.46,21.7,2.7,2.0,3.0,11.0,17.0
2025,2,20,4,5,6.0,0.0,6,4959,28,53,A1,7.16,40.58,39.1,28.5,4.6,1.0,3.0,36.0,17.0
2025,2,20,4,6,1.0,1.0,1,5276,22,51,B1,4.86,29.79,32.09,70.0,3.1,12.0,2.0,17.0,27.0
2025,2,20,4,6,2.0,1.0,2,5186,24,55,B1,4.96,39.58,32.59,40.0,3.3,0.0,6.0,12.0,19.0
2025,2,20,4,6,6.0,0.0,3,5307,21,49,B1,3.98,22.39,29.23,13.3,4.0,3.0,1.0,10.0,10.0
2025,2,20,4,6,3.0,0.0,4,5187,24,53,B1,4.18,37.78,29.79,14.2,3.7,0.0,3.0,13.0,12.0
2025,2,20,4,6,4.0,0.0,5,5158,27,54,A2,4.97,32.35,31.03,11.5,2.6,0.0,3.0,38.0,19.0
2025,2,20,4,6,5.0,0.0,6,5224,23,53,A1,6.34,35.29,25.98,17.3,4.3,0.0,4.0,27.0,35.0
2025,2,20,4,7,,,1,5199,22,54,B1,4.7,22.14,37.3,44.4,3.8,1.0,3.0,5.0,12.0
2025,2,20,4,7,,,2,5177,28,52,B1,3.04,42.65,32.37,23.8,4.3,0.0,5.0,1.0,8.0
2025,2,20,4,7,,,3,5100,28,57,B1,2.88,32.12,24.17,12.5,4.0,1.0,0.0,1.0,3.0
2025,2,20,4,7,2.0,1.0,4,5136,25,54,A2,6.41,25.37,41.35,50.0,2.5,5.0,6.0,40.0,29.0
2025,2,20,4,7,1.0,1.0,5,5043,26,55,A1,6.64,46.76,40.4,57.8,3.6,5.0,6.0,50.0,33.0
2025,2,20,4,7,3.0,0.0,6,5325,21,52,B1,3.01,33.08,27.42,2.0,3.0,1.0,0.0,8.0,2.0
2025,2,20,4,8,1.0,1.0,1,5167,24,52,B1,4.02,43.88,40.69,45.4,3.3,3.0,2.0,8.0,14.0
2025,2,20,4,8,5.0,0.0,2,5289,24,52,B1,4.09,28.68,31.85,9.0,4.4,2.0,0.0,10.0,11.0
2025,2,20,4,8,2.0,1.0,3,5292,23,58,B1,2.98,40.88,29.46,15.3,4.2,0.0,2.0,1.0,7.0
2025,2,20,4,8,6.0,0.0,4,5285,25,51,B1,2.61,29.93,23.44,14.2,3.7,2.0,1.0,2.0,3.0
2025,2,20,4,8,4.0,0.0,5,5172,24,52,B1,5.4,41.61,31.43,17.6,2.6,2.0,1.0,16.0,12.0
2025,2,20,4,8,3.0,0.0,6,4907,29,53,A1,6.75,35.56,43.15,27.2,2.9,1.0,2.0,42.0,23.0
2025,2,20,4,9,1.0,1.0,1,5161,25,52,A2,6.18,33.33,23.26,90.3,2.1,22.0,6.0,38.0,33.0
2025,2,20,4,9,4.0,0.0,2,5124,28,52,B1,4.36,33.33,29.46,17.6,2.6,0.0,3.0,11.0,17.0
2025,2,20,4,9,6.0,0.0,3,5175,21,53,B1,3.33,23.88,35.53,0.0,4.8,0.0,0.0,2.0,5.0
2025,2,20,4,9,5.0,0.0,4,5103,26,54,B2,4.2,28.99,38.41,8.3,3.6,0.0,1.0,5.0,6.0
2025,2,20,4,9,3.0,0.0,5,5271,23,52,B1,3.25,27.69,38.03,12.5,2.8,2.0,0.0,6.0,5.0
2025,2,20,4,9,2.0,1.0,6,5267,24,50,A2,6.2,34.51,42.07,33.3,2.4,2.0,4.0,46.0,32.0
2025,2,20,4,10,1.0,1.0,1,5224,23,53,A1,6.34,35.29,25.98,77.4,2.8,16.0,8.0,27.0,35.0
2025,2,20,4,10,3.0,0.0,2,5104,26,52,A2,5.73,30.43,27.07,47.8,2.3,3.0,8.0,30.0,24.0
2025,2,20,4,10,2.0,1.0,3,5135,25,54,B1,5.6,25.98,29.17,34.7,3.4,3.0,5.0,25.0,21.0
2025,2,20,4,10,4.0,0.0,4,5068,24,51,A1,6.98,23.66,32.09,38.7,2.9,8.0,4.0,44.0,26.0
2025,2,20,4,10,6.0,0.0,5,5082,26,58,B1,5.33,30.08,27.69,25.0,4.3,1.0,4.0,13.0,30.0
2025,2,20,4,10,5.0,0.0,6,5170,24,51,B1,4.51,31.39,29.93,5.8,4.2,0.0,1.0,11.0,21.0
2025,2,20,4,11,1.0,1.0,1,4959,28,53,A1,7.16,40.58,40.28,92.5,3.3,22.0,3.0,36.0,17.0
2025,2,20,4,11,2.0,1.0,2,5043,26,55,A1,6.64,46.76,40.4,69.5,3.0,4.0,12.0,50.0,33.0
2025,2,20,4,11,4.0,0.0,3,5278,22,52,B1,5.8,26.95,33.57,46.6,3.1,5.0,2.0,21.0,15.0
2025,2,20,4,11,3.0,0.0,4,5221,24,54,A2,5.79,47.1,26.87,35.7,3.6,2.0,3.0,23.0,26.0
2025,2,20,4,11,,,5,5186,24,55,B1,4.96,39.58,32.59,18.7,3.3,1.0,2.0,12.0,19.0
2025,2,20,4,11,,,6,5276,22,51,B1,4.86,29.79,32.09,12.5,3.6,1.0,1.0,17.0,27.0
2025,2,20,4,12,1.0,1.0,1,4907,29,53,A1,6.75,35.56,43.15,80.0,2.1,20.0,0.0,42.0,23.0
2025,2,20,4,12,4.0,0.0,2,5158,27,54,A2,4.97,32.35,31.03,50.0,3.1,7.0,7.0,38.0,19.0
2025,2,20,4,12,5.0,0.0,3,5136,25,54,A2,6.41,25.37,41.35,57.6,2.4,5.0,10.0,40.0,29.0
2025,2,20,4,12,6.0,0.0,4,5150,30,53,A2,6.1,43.61,31.62,37.5,2.6,7.0,2.0,33.0,26.0
2025,2,20,4,12,2.0,1.0,5,5105,26,53,B1,5.28,31.88,39.31,28.5,3.9,0.0,6.0,9.0,29.0
2025,2,20,4,12,3.0,0.0,6,5073,29,55,B1,4.57,27.61,38.1,6.6,4.3,0.0,1.0,7.0,16.0
2025,2,20,2,1,1.0,1.0,1,5035,26,52,B1,4.21,37.98,29.82,50.0,4.0,4.0,1.0,8.0,17.0
2025,2,20,2,1,2.0,1.0,2,3712,50,56,B1,5.15,25.23,19.23,26.6,2.7,1.0,3.0,12.0,16.0
2025,2,20,2,1,3.0,0.0,3,4257,41,52,B1,4.7,17.2,37.39,22.2,2.6,1.0,3.0,12.0,12.0
2025,2,20,2,1,4.0,0.0,4,3867,49,57,B1,3.51,36.19,33.93,9.0,3.1,0.0,1.0,6.0,5.0
2025,2,20,2,1,5.0,0.0,5,4462,38,61,B1,5.52,23.86,24.07,26.3,4.1,2.0,3.0,8.0,25.0
2025,2,20,2,1,6.0,0.0,6,5365,23,47,B2,1.31,40.98,35.96,1.4,5.0,0.0,1.0,0.0,1.0
2025,2,20,2,2,4.0,0.0,1,4694,40,44,B2,4.56,35.34,37.93,36.3,2.7,3.0,1.0,12.0,7.0
2025,2,20,2,2,5.0,0.0,2,4842,32,54,B1,5.16,33.33,26.42,35.0,3.8,3.0,4.0,12.0,23.0
2025,2,20,2,2,1.0,1.0,3,4016,45,56,B1,4.85,39.17,27.36,45.0,2.4,4.0,5.0,15.0,20.0
2025,2,20,2,2,2.0,1.0,4,4175,42,56,A2,5.65,31.06,34.78,50.0,2.8,3.0,8.0,17.0,24.0
2025,2,20,2,2,6.0,0.0,5,4825,31,47,B2,6.88,39.83,27.43,41.6,3.3,2.0,3.0,22.0,20.0
2025,2,20,2,2,3.0,0.0,6,4254,41,51,A2,5.97,37.5,40.35,8.3,3.6,0.0,1.0,27.0,22.0
2025,2,20,2,3,1.0,1.0,1,4243,39,47,B1,5.36,23.75,35.9,60.8,3.2,11.0,3.0,22.0,23.0
2025,2,20,2,3,4.0,0.0,2,4861,36,52,B1,5.39,32.46,41.12,36.8,4.2,2.0,5.0,18.0,22.0
2025,2,20,2,3,2.0,1.0,3,3874,48,53,A1,6.45,26.73,49.54,50.0,3.5,5.0,6.0,26.0,35.0
2025,2,20,2,3,3.0,0.0,4,3489,57,53,A2,6.2,23.75,24.53,16.6,3.5,1.0,4.0,23.0,24.0
2025,2,20,2,3,6.0,0.0,5,4754,36,51,A2,6.34,36.44,38.94,18.7,3.0,0.0,3.0,40.0,23.0
2025,2,20,2,3,5.0,0.0,6,4782,37,53,B1,5.37,40.16,26.79,0.0,4.6,0.0,0.0,24.0,14.0
2025,2,20,2,4,1.0,1.0,1,5330,21,52,B1,4.14,34.85,36.11,50.0,3.2,5.0,0.0,11.0,10.0
2025,2,20,2,4,2.0,1.0,2,5009,28,56,B1,5.31,41.74,38.05,47.0,2.1,2.0,6.0,20.0,21.0
2025,2,20,2,4,5.0,0.0,3,4793,34,52,A2,5.45,34.19,33.93,32.0,2.8,6.0,2.0,28.0,25.0
2025,2,20,2,4,4.0,0.0,4,4992,27,58,B1,4.58,24.3,33.04,15.3,2.3,1.0,1.0,15.0,9.0
2025,2,20,2,4,3.0,0.0,5,4771,32,54,A1,6.51,33.58,26.21,38.1,3.4,1.0,7.0,35.0,21.0
2025,2,20,2,4,6.0,0.0,6,3737,51,53,A1,7.51,39.47,40.71,26.6,5.0,1.0,3.0,27.0,34.0
2025,2,20,2,5,1.0,1.0,1,4598,40,53,A2,6.16,37.39,38.05,82.7,2.3,18.0,6.0,32.0,29.0
2025,2,20,2,5,5.0,0.0,2,3604,54,48,B1,4.1,36.61,19.19,15.7,4.5,0.0,3.0,4.0,9.0
2025,2,20,2,5,6.0,0.0,3,4462,38,61,B1,5.52,23.86,24.07,28.5,2.6,0.0,4.0,8.0,25.0
2025,2,20,2,5,3.0,0.0,4,4985,27,51,A1,6.74,31.9,30.36,40.7,2.6,4.0,7.0,47.0,34.0
2025,2,20,2,5,2.0,1.0,5,5077,27,50,B1,3.69,33.61,30.28,37.5,2.8,0.0,3.0,0.0,6.0
2025,2,20,2,5,4.0,0.0,6,5357,19,56,B2,1.27,44.72,25.23,0.0,4.6,0.0,0.0,0.0,1.0
2025,2,20,2,6,3.0,0.0,1,4257,41,52,B1,4.7,17.2,37.39,60.0,2.6,4.0,5.0,12.0,12.0
2025,2,20,2,6,1.0,1.0,2,5003,28,50,B1,4.47,24.3,26.04,26.0,3.5,2.0,4.0,11.0,16.0
2025,2,20,2,6,4.0,0.0,3,3828,51,52,A2,5.87,35.78,34.23,35.2,2.9,0.0,6.0,15.0,22.0
2025,2,20,2,6,5.0,0.0,4,4679,35,60,A2,5.76,30.48,32.04,35.2,3.8,2.0,4.0,24.0,18.0
2025,2,20,2,6,2.0,1.0,5,4016,45,56,B1,4.85,39.17,27.36,15.3,2.7,0.0,2.0,15.0,20.0
2025,2,20,2,6,6.0,0.0,6,4891,35,47,A2,5.95,30.0,40.37,9.0,4.5,0.0,1.0,24.0,21.0
2025,2,20,2,7,3.0,0.0,1,4086,44,50,A1,5.92,26.61,28.57,68.1,2.7,12.0,3.0,21.0,20.0
2025,2,20,2,7,2.0,1.0,2,4376,40,52,B1,5.57,27.1,28.57,56.0,3.3,5.0,9.0,21.0,30.0
2025,2,20,2,7,6.0,0.0,3,4861,36,52,B1,5.39,32.46,41.12,41.6,2.6,2.0,3.0,18.0,22.0
2025,2,20,2,7,1.0,1.0,4,4694,40,44,B2,4.56,35.34,37.93,30.7,3.2,3.0,1.0,12.0,7.0
2025,2,20,2,7,4.0,0.0,5,3712,50,56,B1,5.15,25.23,19.23,30.7,3.8,0.0,4.0,12.0,16.0
2025,2,20,2,7,5.0,0.0,6,4404,39,54,B1,4.59,27.27,39.29,0.0,4.4,0.0,0.0,12.0,23.0
2025,2,20,2,8,3.0,0.0,1,4268,39,61,B1,3.56,49.18,31.19,40.0,2.3,3.0,1.0,3.0,9.0
2025,2,20,2,8,2.0,1.0,2,4514,35,54,A1,6.78,47.62,33.94,64.0,3.2,9.0,7.0,53.0,26.0
2025,2,20,2,8,6.0,0.0,3,3411,55,52,B1,4.17,33.33,26.42,7.6,3.4,0.0,1.0,4.0,6.0
2025,2,20,2,8,1.0,1.0,4,4254,41,51,A2,5.97,37.5,40.35,50.0,2.4,5.0,4.0,27.0,22.0
2025,2,20,2,8,5.0,0.0,5,5365,23,47,B2,1.31,40.98,35.96,0.0,2.0,0.0,0.0,0.0,1.0
2025,2,20,2,8,4.0,0.0,6,4792,34,51,B1,4.03,37.61,36.84,12.5,4.5,0.0,1.0,13.0,18.0
2025,2,20,2,9,6.0,0.0,1,4175,42,56,A2,5.65,31.06,34.78,62.5,2.5,11.0,4.0,17.0,24.0
2025,2,20,2,9,5.0,0.0,2,3878,47,51,B1,4.29,36.0,25.27,10.5,3.3,1.0,1.0,3.0,12.0
2025,2,20,2,9,2.0,1.0,3,4598,40,53,A2,6.16,37.39,38.05,52.3,1.7,6.0,5.0,32.0,29.0
2025,2,20,2,9,1.0,1.0,4,4614,44,53,A2,6.56,44.19,25.93,44.0,2.2,5.0,6.0,37.0,26.0
2025,2,20,2,9,3.0,0.0,5,5009,28,56,B1,5.31,41.74,38.05,13.3,2.8,0.0,2.0,20.0,21.0
2025,2,20,2,9,4.0,0.0,6,3874,48,53,A1,6.45,26.73,49.54,21.0,3.3,0.0,4.0,26.0,35.0
2025,2,20,2,10,1.0,1.0,1,3828,51,52,A2,5.87,35.78,34.23,72.7,2.7,11.0,5.0,15.0,22.0
2025,2,20,2,10,3.0,0.0,2,3489,57,53,A2,6.2,23.75,24.53,43.4,2.8,3.0,7.0,23.0,24.0
2025,2,20,2,10,6.0,0.0,3,5330,21,52,B1,4.14,34.85,36.11,16.6,2.8,0.0,3.0,11.0,10.0
2025,2,20,2,10,5.0,0.0,4,4842,32,54,B1,5.16,33.33,26.42,27.2,2.8,4.0,2.0,12.0,23.0
2025,2,20,2,10,2.0,1.0,5,4470,37,52,A1,6.03,19.35,24.04,40.0,2.8,2.0,6.0,37.0,32.0
2025,2,20,2,10,4.0,0.0,6,4762,34,51,A1,7.05,35.54,26.96,40.9,2.2,3.0,6.0,58.0,38.0
2025,2,20,2,11,1.0,1.0,1,4771,32,54,A1,6.51,33.58,26.21,86.9,3.0,18.0,2.0,35.0,21.0
2025,2,20,2,11,4.0,0.0,2,4754,36,51,A2,6.34,36.44,38.94,40.9,3.3,3.0,6.0,40.0,23.0
2025,2,20,2,11,5.0,0.0,3,4825,31,47,B2,6.88,39.83,27.43,46.6,2.3,3.0,4.0,22.0,20.0
2025,2,20,2,11,2.0,1.0,4,4086,44,50,A1,5.92,26.61,28.57,46.1,2.8,1.0,5.0,21.0,20.0
2025,2,20,2,11,6.0,0.0,5,3604,54,48,B1,4.1,36.61,19.19,5.5,3.8,1.0,0.0,4.0,9.0
2025,2,20,2,11,3.0,0.0,6,4679,35,60,A2,5.76,30.48,32.04,10.0,4.6,1.0,1.0,24.0,18.0
2025,2,20,2,12,1.0,1.0,1,4985,27,51,A1,6.74,31.9,30.36,87.5,2.6,30.0,5.0,47.0,34.0
2025,2,20,2,12,3.0,0.0,2,4891,35,47,A2,5.95,30.0,40.37,36.3,2.7,1.0,7.0,24.0,21.0
2025,2,20,2,12,6.0,0.0,3,4243,39,47,B1,5.36,23.75,35.9,23.0,2.5,1.0,5.0,22.0,23.0
2025,2,20,2,12,5.0,0.0,4,4376,40,52,B1,5.57,27.1,28.57,33.3,2.9,2.0,5.0,21.0,30.0
2025,2,20,2,12,2.0,1.0,5,4793,34,52,A2,5.45,34.19,33.93,25.0,3.2,1.0,4.0,28.0,25.0
2025,2,20,2,12,4.0,0.0,6,4514,35,54,A1,6.78,47.62,33.94,9.0,4.9,0.0,2.0,53.0,26.0
2025,2,21,24,1,3.0,0.0,1,4924,32,47,B1,3.45,34.87,29.25,40.0,2.7,2.0,2.0,3.0,8.0
2025,2,21,24,1,2.0,1.0,2,3974,48,52,B1,3.91,40.0,34.64,12.5,3.4,0.0,2.0,8.0,12.0
2025,2,21,24,1,1.0,1.0,3,3901,47,52,B1,4.59,43.92,32.26,31.2,3.8,2.0,3.0,14.0,12.0
2025,2,21,24,1,5.0,0.0,4,4164,43,52,B1,4.15,25.93,33.96,6.2,4.2,0.0,1.0,4.0,10.0
2025,2,21,24,1,4.0,0.0,5,3477,54,53,B1,4.35,29.66,28.57,16.6,3.7,0.0,3.0,5.0,13.0
2025,2,21,24,1,,,6,3701,52,56,B1,4.13,29.08,28.21,0.0,2.7,0.0,0.0,6.0,11.0
2025,2,21,24,2,2.0,1.0,1,4301,41,53,B1,4.6,19.23,35.71,61.5,2.5,6.0,2.0,11.0,15.0
2025,2,21,24,2,4.0,0.0,2,4040,46,60,A2,5.68,31.97,28.57,42.8,2.7,1.0,8.0,26.0,21.0
2025,2,21,24,2,6.0,0.0,3,4905,30,54,B1,4.68,26.62,33.12,11.1,3.3,0.0,2.0,8.0,21.0
2025,2,21,24,2,1.0,1.0,4,4539,34,53,A1,6.22,39.46,28.47,40.9,2.1,8.0,1.0,38.0,25.0
2025,2,21,24,2,3.0,0.0,5,5358,19,48,B2,2.18,35.26,27.61,0.0,4.5,0.0,0.0,2.0,1.0
2025,2,21,24,2,5.0,0.0,6,3284,57,54,B1,5.34,43.33,33.11,50.0,6.0,0.0,1.0,18.0,17.0
2025,2,21,24,3,1.0,1.0,1,3825,51,61,B1,4.73,39.6,35.42,75.0,2.1,4.0,8.0,13.0,18.0
2025,2,21,24,3,3.0,0.0,2,4948,32,51,B1,5.38,38.22,39.87,17.6,3.1,2.0,1.0,22.0,24.0
2025,2,21,24,3,4.0,0.0,3,4293,39,59,A2,5.66,31.76,32.68,40.0,3.0,3.0,7.0,28.0,21.0
